intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"[2016-10-16 18:00:00,2016-10-16 18:20:00)",117.244
B,1,"[2016-10-16 18:20:00,2016-10-16 18:40:00)",nan
B,1,"[2016-10-16 18:40:00,2016-10-16 19:00:00)",nan
B,1,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",82.555
B,1,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",130.78
B,1,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",177.36
B,1,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",nan
B,1,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",98.47
B,1,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",142.19
B,3,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",73.856
B,3,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",103.085
B,3,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",76.11
B,3,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",113.656666667
B,3,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",64.97
B,3,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",89.138
B,3,"[2016-10-12 17:00:00,2016-10-12 17:20:00)",82.3666666667
B,3,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",93.096
B,3,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",103.294
B,3,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",160.283333333
B,3,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",87.5
B,3,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",70.59
B,3,"[2016-10-13 17:00:00,2016-10-13 17:20:00)",93.68
B,3,"[2016-10-13 17:20:00,2016-10-13 17:40:00)",128.581111111
B,3,"[2016-10-13 17:40:00,2016-10-13 18:00:00)",82.832
B,3,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",87.8975
B,3,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",100.563333333
B,3,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",118.948
B,3,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",92.2875
B,3,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",92.6014285714
B,3,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",214.33
B,3,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",123.972857143
B,3,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",117.575
B,3,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",114.0775
B,3,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",180.57
B,3,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",143.562222222
B,3,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",116.468
B,3,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",92.53
B,3,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",39.2433333333
B,3,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",152.88
B,3,"[2016-10-16 17:00:00,2016-10-16 17:20:00)",81.7825
B,3,"[2016-10-16 17:20:00,2016-10-16 17:40:00)",117.521111111
B,3,"[2016-10-16 17:40:00,2016-10-16 18:00:00)",110.754545455
B,3,"[2016-10-16 18:00:00,2016-10-16 18:20:00)",110.04
B,3,"[2016-10-16 18:20:00,2016-10-16 18:40:00)",104.61
B,3,"[2016-10-16 18:40:00,2016-10-16 19:00:00)",127.126666667
B,3,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",nan
B,3,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",118.252222222
B,3,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",102.548333333
B,3,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",nan
B,3,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",83.0225
B,3,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",75.858
C,1,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",162.67
C,1,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",193.29
C,1,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",230.08
C,1,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",250.1
C,1,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",239.555
C,1,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",nan
C,1,"[2016-10-12 17:00:00,2016-10-12 17:20:00)",104.45
C,1,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",172.73
C,1,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",171.72
C,1,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",186.11
C,1,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",nan
C,1,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",219.0
C,1,"[2016-10-13 17:00:00,2016-10-13 17:20:00)",178.28
C,1,"[2016-10-13 17:20:00,2016-10-13 17:40:00)",318.815
C,1,"[2016-10-13 17:40:00,2016-10-13 18:00:00)",186.2
C,1,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",nan
C,1,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",324.8725
C,1,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",239.655
C,1,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",292.565
C,1,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",265.63
C,1,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",281.865
C,1,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",262.06
C,1,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",nan
C,1,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",198.96
C,1,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",366.366666667
C,1,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",288.675
C,1,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",156.175
C,1,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",208.135
C,1,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",163.193333333
C,1,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",223.05
C,1,"[2016-10-16 17:00:00,2016-10-16 17:20:00)",174.58
C,1,"[2016-10-16 17:20:00,2016-10-16 17:40:00)",226.31
C,1,"[2016-10-16 17:40:00,2016-10-16 18:00:00)",180.948
C,1,"[2016-10-16 18:00:00,2016-10-16 18:20:00)",241.963333333
C,1,"[2016-10-16 18:20:00,2016-10-16 18:40:00)",291.4
C,1,"[2016-10-16 18:40:00,2016-10-16 19:00:00)",nan
C,1,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",159.01
C,1,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",170.135
C,1,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",nan
C,1,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",267.105
C,1,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",nan
C,1,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",nan
C,3,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",nan
C,3,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",183.23
C,3,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",218.23
C,3,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",nan
C,3,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",229.61
C,3,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",nan
C,3,"[2016-10-12 17:00:00,2016-10-12 17:20:00)",nan
C,3,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",148.58
C,3,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",196.05
C,3,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",146.06
C,3,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",nan
C,3,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",216.72
C,3,"[2016-10-13 17:00:00,2016-10-13 17:20:00)",234.99
C,3,"[2016-10-13 17:20:00,2016-10-13 17:40:00)",156.196
C,3,"[2016-10-13 17:40:00,2016-10-13 18:00:00)",nan
C,3,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",nan
C,3,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",nan
C,3,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",178.66
C,3,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",163.773333333
C,3,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",137.733333333
C,3,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",378.526666667
C,3,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",192.38
C,3,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",138.11
C,3,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",128.24
C,3,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",82.42
C,3,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",201.305
C,3,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",176.67
C,3,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",nan
C,3,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",242.57
C,3,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",258.62
C,3,"[2016-10-16 17:00:00,2016-10-16 17:20:00)",194.761111111
C,3,"[2016-10-16 17:20:00,2016-10-16 17:40:00)",215.28
C,3,"[2016-10-16 17:40:00,2016-10-16 18:00:00)",224.67
C,3,"[2016-10-16 18:00:00,2016-10-16 18:20:00)",141.09
C,3,"[2016-10-16 18:20:00,2016-10-16 18:40:00)",142.805
C,3,"[2016-10-16 18:40:00,2016-10-16 19:00:00)",144.4075
C,3,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",nan
C,3,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",122.016666667
C,3,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",nan
C,3,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",173.74
C,3,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",nan
C,3,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",526.486666667
