intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",nan
B,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",nan
B,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",nan
B,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",nan
B,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",nan
B,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",nan
B,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",nan
B,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",nan
B,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",nan
B,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",nan
B,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",nan
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",nan
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",nan
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",nan
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",nan
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",nan
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",nan
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",nan
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",nan
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",nan
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",nan
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",nan
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",nan
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",nan
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",nan
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",nan
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",nan
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",nan
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",nan
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",nan
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",nan
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",nan
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",nan
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",nan
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",nan
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",nan
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",nan
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",nan
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",nan
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",nan
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",nan
B,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",nan
B,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",nan
B,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",nan
B,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",nan
B,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",nan
B,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",nan
B,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",nan
B,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",nan
B,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",nan
B,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",nan
B,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",nan
B,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",nan
C,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",nan
C,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",nan
C,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",nan
C,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",nan
C,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",nan
C,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",nan
C,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",nan
C,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",nan
C,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",nan
C,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",nan
C,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",nan
C,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",nan
C,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",nan
C,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",nan
C,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",nan
C,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",nan
C,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",nan
C,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",nan
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",nan
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",nan
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",nan
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",nan
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",nan
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",nan
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",nan
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",nan
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",nan
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",nan
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",nan
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",nan
C,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",nan
C,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",nan
C,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",nan
C,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",nan
C,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",nan
C,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",nan
C,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",nan
C,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",nan
C,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",nan
C,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",nan
C,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",nan
C,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",nan
C,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",nan
C,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",nan
C,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",nan
C,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",nan
C,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",nan
C,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",nan
C,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",nan
C,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",nan
C,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",nan
C,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",nan
C,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",nan
C,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",nan
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",nan
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",nan
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",nan
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",nan
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",nan
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",nan
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",nan
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",nan
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",nan
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",nan
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",nan
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",nan
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",nan
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",nan
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",nan
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",nan
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",nan
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",nan
C,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",nan
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",nan
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",nan
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",nan
C,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",nan
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",nan
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",nan
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",nan
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",nan
C,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",nan
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",nan
C,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",nan
