intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",136.518298257
B,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",136.518298257
B,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",136.518298257
B,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",140.810799196
B,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",140.810799196
B,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",140.810799196
B,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",132.402691986
B,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",132.402691986
B,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",132.402691986
B,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",134.387311153
B,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",134.387311153
B,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",134.387311153
B,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",148.229065252
B,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",148.229065252
B,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",148.229065252
B,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",151.288495429
B,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",151.288495429
B,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",151.288495429
B,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",125.248877317
B,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",125.248877317
B,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",125.248877317
B,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",128.501122508
B,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",128.501122508
B,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",128.501122508
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",94.9871860024
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",94.9871860024
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",94.9871860024
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",96.9342803093
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",96.9342803093
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",96.9342803093
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",92.7036165767
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",92.7036165767
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",92.7036165767
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",91.5478461725
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",91.5478461725
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",91.5478461725
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",99.3039853336
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",99.3039853336
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",99.3039853336
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",97.6763007431
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",97.6763007431
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",97.6763007431
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",93.9498647494
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",93.9498647494
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",93.9498647494
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",92.5545070739
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",92.5545070739
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",92.5545070739
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",91.2180922021
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",91.2180922021
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",91.2180922021
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",92.5305968042
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",92.5305968042
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",92.5305968042
B,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",90.4503627902
B,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",90.4503627902
B,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",90.4503627902
B,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",89.0129942209
B,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",89.0129942209
B,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",89.0129942209
B,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",89.2058849984
B,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",89.2058849984
B,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",89.2058849984
B,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",83.8565850649
B,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",83.8565850649
B,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",83.8565850649
C,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",207.254681255
C,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",207.254681255
C,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",207.254681255
C,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",222.145722096
C,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",222.145722096
C,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",222.145722096
C,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",198.978698149
C,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",198.978698149
C,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",198.978698149
C,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",206.416284591
C,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",206.416284591
C,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",206.416284591
C,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",204.987452862
C,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",204.987452862
C,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",204.987452862
C,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",210.342312994
C,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",210.342312994
C,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",210.342312994
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",217.055126719
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",217.055126719
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",217.055126719
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",228.475366394
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",228.475366394
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",228.475366394
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",214.734047597
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",214.734047597
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",214.734047597
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",223.054057014
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",223.054057014
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",223.054057014
C,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",223.715216579
C,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",223.715216579
C,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",223.715216579
C,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",234.188864502
C,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",234.188864502
C,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",234.188864502
C,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",190.394221652
C,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",190.394221652
C,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",190.394221652
C,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",197.635284341
C,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",197.635284341
C,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",197.635284341
C,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",167.24663349
C,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",167.24663349
C,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",167.24663349
C,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",174.855310902
C,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",174.855310902
C,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",174.855310902
C,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",164.053111654
C,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",164.053111654
C,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",164.053111654
C,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",167.580555898
C,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",167.580555898
C,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",167.580555898
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",166.151916902
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",166.151916902
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",166.151916902
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",167.049341086
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",167.049341086
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",167.049341086
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",174.486693212
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",174.486693212
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",174.486693212
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",180.219074271
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",180.219074271
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",180.219074271
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",173.549447814
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",173.549447814
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",173.549447814
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",181.197342665
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",181.197342665
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",181.197342665
C,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",165.936514117
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",165.936514117
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",165.936514117
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",171.913363294
C,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",171.913363294
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",171.913363294
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",154.351229333
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",154.351229333
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",154.351229333
C,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",152.990746898
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",152.990746898
C,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",152.990746898
