intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",139.105894002
B,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",139.105894002
B,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",139.105894002
B,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",142.388567173
B,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",142.388567173
B,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",142.388567173
B,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",135.858204307
B,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",135.858204307
B,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",135.858204307
B,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",139.140877479
B,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",139.140877479
B,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",139.140877479
B,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",147.761739285
B,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",147.761739285
B,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",147.761739285
B,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",151.044412457
B,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",151.044412457
B,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",151.044412457
B,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",128.483312715
B,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",128.483312715
B,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",128.483312715
B,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",131.765985887
B,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",131.765985887
B,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",131.765985887
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",91.7046876352
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",91.7046876352
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",91.7046876352
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",90.7374274251
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",90.7374274251
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",90.7374274251
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",92.4808639915
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",92.4808639915
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",92.4808639915
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",91.5136037815
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",91.5136037815
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",91.5136037815
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",100.365783445
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",100.365783445
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",100.365783445
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",99.3985232347
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",99.3985232347
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",99.3985232347
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",95.800699522
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",95.800699522
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",95.800699522
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",94.833439312
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",94.833439312
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",94.833439312
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",95.5033507947
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",95.5033507947
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",95.5033507947
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",94.5360905846
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",94.5360905846
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",94.5360905846
B,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",90.2832198391
B,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",90.2832198391
B,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",90.2832198391
B,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",89.3159596291
B,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",89.3159596291
B,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",89.3159596291
B,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",94.0616981048
B,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",94.0616981048
B,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",94.0616981048
B,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",93.0944378948
B,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",93.0944378948
B,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",93.0944378948
C,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",203.862646825
C,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",203.862646825
C,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",203.862646825
C,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",214.438793987
C,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",214.438793987
C,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",214.438793987
C,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",196.063032301
C,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",196.063032301
C,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",196.063032301
C,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",206.639179463
C,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",206.639179463
C,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",206.639179463
C,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",202.905762988
C,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",202.905762988
C,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",202.905762988
C,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",213.48191015
C,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",213.48191015
C,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",213.48191015
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",217.100005141
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",217.100005141
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",217.100005141
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",227.676152302
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",227.676152302
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",227.676152302
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",216.648642952
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",216.648642952
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",216.648642952
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",227.224790114
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",227.224790114
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",227.224790114
C,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",222.08725302
C,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",222.08725302
C,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",222.08725302
C,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",232.663400181
C,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",232.663400181
C,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",232.663400181
C,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",191.716631615
C,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",191.716631615
C,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",191.716631615
C,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",202.292778776
C,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",202.292778776
C,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",202.292778776
C,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",163.469989042
C,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",163.469989042
C,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",163.469989042
C,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",169.796202822
C,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",169.796202822
C,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",169.796202822
C,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",160.414735488
C,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",160.414735488
C,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",160.414735488
C,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",166.740949267
C,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",166.740949267
C,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",166.740949267
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",163.127802364
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",163.127802364
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",163.127802364
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",169.454016143
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",169.454016143
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",169.454016143
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",173.794810661
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",173.794810661
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",173.794810661
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",180.121024441
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",180.121024441
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",180.121024441
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",176.29378944
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",176.29378944
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",176.29378944
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",182.620003219
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",182.620003219
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",182.620003219
C,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",164.608733574
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",164.608733574
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",164.608733574
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",170.934947353
C,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",170.934947353
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",170.934947353
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",157.295017005
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",157.295017005
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",157.295017005
C,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",163.621230785
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",163.621230785
C,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",163.621230785
